9;1262;4
9;1263;4
9;1264;4
1286;1265;5
9;1266;4
9;1267;4
9;1268;4
9;1269;4
9;1270;4
9;1271;4
9;1272;4
9;1273;4
9;1274;4
9;1275;4
9;1276;4
9;1277;4
9;1278;4
9;1279;4
9;1280;4
9;1281;4
9;1282;4
9;1283;4
9;1284;4
9;1285;4
9;1286;4
9;1287;4
28;1288;3
9;1289;4
28;1290;3
662;1291;7
9;1292;4
9;1293;4
9;1294;4
9;1295;4
9;1296;4
9;1297;4
226;1298;6
9;1299;4
28;1300;3
1328;1301;5
9;1302;4
1220;1303;4
9;1304;4
9;1305;4
9;1306;4
9;1307;4
14;1308;4
9;1309;4
9;1310;4
9;1311;4
9;1312;4
9;1313;4
9;1314;4
9;1315;4
14;1316;4
9;1317;4
9;1318;4
14;1319;4
9;1320;4
9;1321;4
9;1322;4
9;1323;4
9;1324;4
9;1325;4
278;1326;3
1432;1327;5
9;1328;4
9;1329;4
9;1330;4
68;1331;3
9;1332;4
9;1333;4
9;1334;4
9;1335;4
9;1336;4
9;1337;4
9;1338;4
9;1339;4
9;1340;4
9;1341;4
1371;1342;5
9;1343;4
9;1344;4
9;1345;4
9;1346;4
9;1347;4
186;1348;6
18377;1349;4
9;1350;4
278;1351;3
9;1352;4
9;1353;4
9;1354;4
1170;1355;5
9;1356;4
9;1357;4
9;1358;4
75;1359;4
14;1360;4
9;1361;4
9;1362;4
9;1363;4
9;1364;4
9;1365;4
9;1366;4
9;1367;4
9;1368;4
9;1369;4
9;1370;4
9;1371;4
9;1372;4
9;1373;4
9;1374;4
183;1375;5
9;1376;4
9;1377;4
9;1378;4
9;1379;4
9;1380;4
9;1381;4
9;1382;4
9;1383;4
9;1384;4
9;1385;4
9;1386;4
9;1387;4
9;1388;4
9;1389;4
9;1390;4
9;1391;4
9;1392;4
9;1393;4
9;1394;4
9;1395;4
9;1396;4
9;1397;4
9;1398;4
9;1399;4
9;1400;4
9;1401;4
9;1402;4
9;1403;4
9;1404;4
9;1405;4
9;1406;4
9;1407;4
28;1408;3
9;1409;4
417;1410;4
9;1411;4
9;1412;4
9;1413;4
183;1414;5
29;1415;4
9;1416;4
9;1417;4
9;1418;4
9;1419;4
75;1420;4
9;1421;4
9;1422;4
9;1423;4
66;1424;3
9;1425;4
9;1426;4
9;1427;4
9;1428;4
14;1429;4
9;1430;4
9;1431;4
9;1432;4
9;1433;4
9;1434;4
9;1435;4
9;1436;4
186;1437;6
9;1438;4
1021;1439;6
9;1440;4
907;1441;5
9;1442;4
9;1443;4
9;1444;4
9;1445;4
9;1446;4
28;1447;3
9;1448;4
9;1449;4
9;1450;4
9;1451;4
9;1452;4
9;1453;4
9;1454;4
9;1455;4
9;1456;4
9;1457;4
9;1458;4
9;1459;4
9;1460;4
9;1461;4
9;1462;4
9;1463;4
9;1464;4
9;1465;4
9;1466;4
9;1467;4
9;1468;4
9;1469;4
9;1470;4
9;1471;4
9;1472;4
9;1473;4
9;1474;4
29;1475;4
9;1476;4
9;1477;4
9;1478;4
9;1479;4
9;1480;4
9;1481;4
9;1482;4
9;1483;4
9;1484;4
317;1485;6
9;1486;4
14;1487;4
9;1488;4
676;1489;5
9;1490;4
9;1491;4
9;1492;4
9;1493;4
9;1494;4
1494;1495;5
284;1496;7
9;1497;4
9;1498;4
9;1499;4
185;1500;4
278;1501;3
29;1502;4
9;1503;4
9;1504;4
9;1505;4
9;1506;4
9;1507;4
450;1508;5
9;1509;4
9;1510;4
9;1511;4
9;1512;4
9;1513;4
1487;1514;5
9;1515;4
9;1516;4
9;1517;4
9;1518;4
9;1519;4
9;1520;4
9;1521;4
9;1522;4
28;1523;3
418;1524;3
9;1525;4
9;1526;4
9;1527;4
9;1528;4
9;1529;4
1865;1530;5
9;1531;4
9;1532;4
677;1533;5
9;1534;4
9;1535;4
450;1536;5
1629;1537;4
9;1538;4
5309;1539;5
9;1540;4
9;1541;4
9;1542;4
9;1543;4
9;1544;4
317;1545;6
9;1546;4
9;1547;4
9;1548;4
9;1549;4
14;1550;4
9;1551;4
1476;1552;5
9;1553;4
824;1554;8
226;1555;6
64;1556;1
9;1557;4
28;1558;3
9;1559;4
14;1560;4
14;1561;4
9;1562;4
9;1563;4
9;1564;4
9;1565;4
9;1566;4
9;1567;4
9;1568;4
75;1569;4
9;1570;4
9;1571;4
9;1572;4
492;1573;5
9;1574;4
5285;1575;5
14;1576;4
9;1577;4
9;1578;4
9;1579;4
9;1580;4
9;1581;4
64;1582;1
9;1583;4
9;1584;4
9;1585;4
9;1586;4
9;1587;4
9;1588;4
9;1589;4
9;1590;4
9;1591;4
9;1592;4
1389;1593;5
9;1594;4
9;1595;4
9;1596;4
9;1597;4
9;1598;4
9;1599;4
9;1600;4
29;1601;4
9;1602;4
9;1603;4
9;1604;4
9;1605;4
9;1606;4
9;1607;4
9;1608;4
9;1609;4
9;1610;4
9;1611;4
185;1612;4
9;1613;4
1943;1614;5
1580;1615;5
9;1616;4
9;1617;4
9;1618;4
9;1619;4
9;1620;4
9;1621;4
317;1622;6
9;1623;4
1631;1624;5
9;1625;4
824;1626;8
9;1627;4
9;1628;4
28;1629;3
9;1630;4
9;1631;4
9;1632;4
9;1633;4
9;1634;4
9;1635;4
9;1636;4
9;1637;4
9;1638;4
9;1639;4
9;1640;4
9;1641;4
9;1642;4
9;1643;4
9;1644;4
9;1645;4
9;1646;4
14;1647;4
9;1648;4
14;1649;4
9;1650;4
9;1651;4
9;1652;4
492;1653;5
14;1654;4
9;1655;4
9;1656;4
9;1657;4
9;1658;4
9;1659;4
9;1660;4
9;1661;4
9;1662;4
9;1663;4
9;1664;4
9;1665;4
274;1666;8
28;1667;3
666;1668;5
1558;1669;4
9;1670;4
9;1671;4
9;1672;4
9;1673;4
9;1674;4
9;1675;4
28;1676;3
9;1677;4
9;1678;4
9;1679;4
9;1680;4
9;1681;4
9;1682;4
9;1683;4
9;1684;4
9;1685;4
9;1686;4
9;1687;4
9;1688;4
9;1689;4
68;1690;3
9;1691;4
9;1692;4
1570;1693;5
9;1694;4
9;1695;4
9;1696;4
9;1697;4
9;1698;4
14;1699;4
32;1700;6
9;1701;4
9;1702;4
28;1703;3
9;1704;4
9;1705;4
9;1706;4
9;1707;4
186;1708;6
9;1709;4
1965;1710;6
9;1711;4
9;1712;4
9;1713;4
9;1714;4
9;1715;4
9;1716;4
14;1717;4
9;1718;4
9;1719;4
9;1720;4
9;1721;4
9;1722;4
9;1723;4
184;1724;6
9;1725;4
9;1726;4
666;1727;5
9;1728;4
9;1729;4
9;1730;4
9;1731;4
9;1732;4
9;1733;4
9;1734;4
9;1735;4
28;1736;3
9;1737;4
9;1738;4
9;1739;4
9;1740;4
9;1741;4
9;1742;4
9;1743;4
9;1744;4
14;1745;4
28;1746;3
9;1747;4
9;1748;4
1705;1749;5
9;1750;4
9;1751;4
186;1752;6
9;1753;4
9;1754;4
9;1755;4
9;1756;4
9;1757;4
9;1758;4
9;1759;4
9;1760;4
14;1761;4
9;1762;4
15754;1763;5
309;1764;5
9;1765;4
9;1766;4
9;1767;4
9;1768;4
9;1769;4
9;1770;4
9;1771;4
15774;1772;7
1588;1773;5
9;1774;4
28;1775;3
9;1776;4
9;1777;4
15728;1778;7
9;1779;4
184;1780;6
0;1781;6
9;1782;4
9;1783;4
9;1784;4
9;1785;4
14;1786;4
9;1787;4
28;1788;3
9;1789;4
9;1790;4
9;1791;4
9;1792;4
9;1793;4
9;1794;4
9;1795;4
9;1796;4
28;1797;3
28;1798;3
9;1799;4
9;1800;4
9;1801;4
9;1802;4
9;1803;4
9;1804;4
1782;1805;5
9;1806;4
9;1807;4
0;1808;6
9;1809;4
9;1810;4
28;1811;3
14;1812;4
1579;1813;5
1883;1814;5
9;1815;4
9;1816;4
9;1817;4
1777;1818;5
9;1819;4
9;1820;4
9;1821;4
9;1822;4
450;1823;5
9;1824;4
9;1825;4
9;1826;4
9;1827;4
9;1828;4
9;1829;4
9;1830;4
9;1831;4
9;1832;4
9;1833;4
9;1834;4
9;1835;4
9;1836;4
9;1837;4
185;1838;4
9;1839;4
9;1840;4
9;1841;4
9;1842;4
28;1843;3
2190;1844;5
9;1845;4
9;1846;4
9;1847;4
9;1848;4
2033;1849;5
9;1850;4
9;1851;4
9;1852;4
185;1853;4
14;1854;4
9;1855;4
9;1856;4
9;1857;4
9;1858;4
9;1859;4
9;1860;4
9;1861;4
9;1862;4
9;1863;4
9;1864;4
9;1865;4
9;1866;4
9;1867;4
9;1868;4
9;1869;4
28;1870;3
9;1871;4
1414;1872;6
9;1873;4
9;1874;4
9;1875;4
9;1876;4
9;1877;4
9;1878;4
9;1879;4
9;1880;4
9;1881;4
185;1882;4
9;1883;4
9;1884;4
9;1885;4
9;1886;4
9;1887;4
9;1888;4
9;1889;4
9;1890;4
9;1891;4
9;1892;4
9;1893;4
9;1894;4
9;1895;4
9;1896;4
9;1897;4
9;1898;4
9;1899;4
9;1900;4
9;1901;4
9;1902;4
9;1903;4
9;1904;4
9;1905;4
9;1906;4
9;1907;4
9;1908;4
9;1909;4
9;1910;4
9;1911;4
9;1912;4
9;1913;4
9;1914;4
9;1915;4
9;1916;4
9;1917;4
184;1918;6
9;1919;4
9;1920;4
9;1921;4
9;1922;4
9;1923;4
9;1924;4
9;1925;4
28;1926;3
9;1927;4
9;1928;4
9;1929;4
9;1930;4
9;1931;4
9;1932;4
9;1933;4
9;1934;4
184;1935;6
9;1936;4
9;1937;4
28;1938;3
9;1939;4
9;1940;4
9;1941;4
9;1942;4
9;1943;4
9;1944;4
9;1945;4
9;1946;4
28;1947;3
9;1948;4
9;1949;4
9;1950;4
9;1951;4
9;1952;4
9;1953;4
9;1954;4
9;1955;4
9;1956;4
9;1957;4
9;1958;4
9;1959;4
9;1960;4
9;1961;4
14;1962;4
1939;1963;5
9;1964;4
3135;1965;5
9;1966;4
186;1967;6
9;1968;4
9;1969;4
9;1970;4
9;1971;4
28;1972;3
9;1973;4
9;1974;4
9;1975;4
28;1976;3
9;1977;4
9;1978;4
9;1979;4
9;1980;4
9;1981;4
9;1982;4
9;1983;4
9;1984;4
9;1985;4
9;1986;4
9;1987;4
9;1988;4
9;1989;4
9;1990;4
9;1991;4
9;1992;4
9;1993;4
9;1994;4
9;1995;4
9;1996;4
9;1997;4
9;1998;4
9;1999;4
9;2000;4
9;2001;4
9;2002;4
9;2003;4
9;2004;4
184;2005;6
9;2006;4
9;2007;4
9;2008;4
9;2009;4
9;2010;4
184;2011;6
9;2012;4
9;2013;4
9;2014;4
9;2015;4
9;2016;4
9;2017;4
9;2018;4
8;2019;3
9;2020;4
9;2021;4
184;2022;6
9;2023;4
3555;2024;5
185;2025;4
14;2026;4
9;2027;4
9;2028;4
9;2029;4
9;2030;4
9;2031;4
9;2032;4
9;2033;4
9;2034;4
9;2035;4
9;2036;4
186;2037;6
9;2038;4
9;2039;4
9;2040;4
9;2041;4
9;2042;4
9;2043;4
9;2044;4
9;2045;4
9;2046;4
185;2047;4
9;2048;4
9;2049;4
9;2050;4
9;2051;4
9;2052;4
9;2053;4
9;2054;4
184;2055;6
9;2056;4
9;2057;4
9;2058;4
9;2059;4
9;2060;4
9;2061;4
9;2062;4
9;2063;4
9;2064;4
9;2065;4
9;2066;4
9;2067;4
9;2068;4
9;2069;4
9;2070;4
9;2071;4
9;2072;4
9;2073;4
9;2074;4
9;2075;4
9;2076;4
9;2077;4
184;2078;6
9;2079;4
9;2080;4
9;2081;4
9;2082;4
9;2083;4
9;2084;4
9;2085;4
501;2086;5
9;2087;4
2165;2088;5
9;2089;4
1021;2090;6
9;2091;4
229;2092;5
9;2093;4
9;2094;4
2032;2095;5
9;2096;4
9;2097;4
184;2098;6
9;2099;4
9;2100;4
418;2101;3
184;2102;6
9;2103;4
9;2104;4
9;2105;4
1021;2106;6
9;2107;4
9;2108;4
9;2109;4
184;2110;6
9;2111;4
226;2112;6
9;2113;4
9;2114;4
9;2115;4
184;2116;6
29;2117;4
9;2118;4
184;2119;6
